"id","province","year","birth","eco","information","lnGDP","urban"
"1","北京市","2013","-0.215244720828972","0.486850228823366","0.340832491384513","1.29754642721336","1.90607274451057"
"1","北京市","2014","0.0303652723895432","0.431243278989759","0.44544101374909","1.43960865746529","1.91415349615633"
"1","北京市","2015","-0.505783371343556","0.493478049592481","0.439478082284865","1.5904966264108","1.92946275383415"
"1","北京市","2016","-0.09843021185919","0.570307935107925","0.362831340961352","1.7860335859114","1.93323809091377"
"1","北京市","2017","-0.176306551172378","0.525469624038204","0.436297036893838","2.0214481225653","1.94568274000228"
"1","北京市","2018","-0.421916544390892","0.564661730939395","0.438931459078639","2.26772743941424","1.95708315666078"
"1","北京市","2019","-0.457859470227748","0.650368241193157","0.376083695623669","2.43297640477511","1.9759258698528"
"1","北京市","2020","-0.421916544390892","0.688982241435568","0.411098374809901","2.46788880280266","1.98913592151914"
"1","北京市","2021","-0.988017626321371","0.806069394864325","0.432657038002686","2.78577316532102","1.9902006454413"
"1","北京市","2022","-0.457859470227748","0.699916320183812","0.373042973370836","2.82101008362627","1.99174237481862"
"1","北京市","2023","-0.457859470227748","0.64907467254953","0.440620185939873","2.46788880280266","2.01059884043265"
"2","天津市","2013","-0.409935569111941","0.585968059612272","0.132661213364321","0.477525546939106","1.6075238242766"
"2","天津市","2014","-0.436892763489583","0.551445340287359","0.102148743784276","0.595584083520199","1.62968329108032"
"2","天津市","2015","-1.14077506112801","0.55315110351944","0.118166303612353","0.624342765634085","1.65357099450504"
"2","天津市","2016","-0.682502756708097","0.613434731945344","0.137640104502388","0.740447510406932","1.68212079111933"
"2","天津市","2017","-0.598635929755433","0.615797740695331","0.133378722944343","0.959038118265924","1.70005398744627"
"2","天津市","2018","-0.892169824089756","0.610083315254828","0.175885774160174","1.17873947913373","1.72918013666286"
"2","天津市","2019","-0.874198361171328","0.657909712293264","0.201777870709429","1.32089702909857","1.755404692233"
"2","天津市","2020","-0.892169824089756","0.632574174831391","0.206918125510561","1.30936843013741","1.78257523955846"
"2","天津市","2021","-1.30251822739386","0.675521340743929","0.247924081949454","1.58982425218128","1.79461341938822"
